filename|commit_id|function_name|function_letter|function_startline|function_endline|function_complexity
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_host_filters.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_json_filter_fails_on_memory|M|902|913|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_host_filters.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_json_filter_fails_on_disk|M|915|926|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_host_filters.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_json_filter_fails_on_caps_disabled|M|928|943|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_host_filters.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_json_filter_fails_on_service_disabled|M|945|960|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_host_filters.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_json_filter_happy_day|M|962|1039|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_host_filters.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_json_filter_basic_operators|M|1041|1102|2
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_host_filters.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_json_filter_unknown_operator_raises|M|1104|1115|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_host_filters.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_json_filter_empty_filters_pass|M|1117|1135|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_host_filters.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_json_filter_invalid_num_arguments_fails|M|1137|1156|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_host_filters.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_json_filter_unknown_variable_ignored|M|1158|1177|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_host_filters.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_trusted_filter_default_passes|M|1179|1185|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_host_filters.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_trusted_filter_trusted_and_trusted_passes|M|1187|1198|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_host_filters.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_trusted_filter_trusted_and_untrusted_fails|M|1200|1211|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_host_filters.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_trusted_filter_untrusted_and_trusted_fails|M|1213|1224|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_host_filters.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_trusted_filter_untrusted_and_untrusted_passes|M|1226|1237|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_host_filters.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_trusted_filter_update_cache|M|1239|1265|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_host_filters.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_trusted_filter_update_cache_timezone|M|1267|1295|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_host_filters.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_core_filter_passes|M|1297|1303|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_host_filters.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_core_filter_fails_safe|M|1305|1309|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_host_filters.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_core_filter_fails|M|1311|1317|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_host_filters.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_make_zone_request|M|1319|1326|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_host_filters.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_availability_zone_filter_same|M|1331|1337|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_host_filters.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_availability_zone_filter_different|M|1339|1345|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_host_filters.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_retry_filter_disabled|M|1347|1352|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_host_filters.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_retry_filter_pass|M|1354|1363|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_host_filters.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_retry_filter_fail|M|1365|1372|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_host_filters.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_filter_num_iops_passes|M|1374|1380|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_host_filters.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_filter_num_iops_fails|M|1382|1386|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_host_filters.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_filter_num_instances_passes|M|1388|1394|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_host_filters.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_filter_num_instances_fails|M|1396|1402|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_host_manager.py|nova-fffcaea176b785c9715a180f6a629708db16536c|FakeFilterClass1|C|30|32|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_host_manager.py|nova-fffcaea176b785c9715a180f6a629708db16536c|host_passes|M|31|32|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_host_manager.py|nova-fffcaea176b785c9715a180f6a629708db16536c|FakeFilterClass2|C|35|37|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_host_manager.py|nova-fffcaea176b785c9715a180f6a629708db16536c|host_passes|M|36|37|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_host_manager.py|nova-fffcaea176b785c9715a180f6a629708db16536c|HostManagerTestCase|C|40|268|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_host_manager.py|nova-fffcaea176b785c9715a180f6a629708db16536c|setUp|M|43|47|2
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_host_manager.py|nova-fffcaea176b785c9715a180f6a629708db16536c|tearDown|M|49|51|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_host_manager.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_choose_host_filters_not_found|M|53|58|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_host_manager.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_choose_host_filters|M|60|68|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_host_manager.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_mock_get_filtered_hosts|M|70|83|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_host_manager.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_verify_result|M|85|90|3
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_host_manager.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_get_filtered_hosts|M|92|103|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_host_manager.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_get_filtered_hosts_with_specificed_filters|M|105|117|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_host_manager.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_get_filtered_hosts_with_ignore|M|119|132|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_host_manager.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_get_filtered_hosts_with_force_hosts|M|134|147|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_host_manager.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_get_filtered_hosts_with_no_matching_force_hosts|M|149|160|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_host_manager.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_get_filtered_hosts_with_ignore_and_force|M|162|176|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_host_manager.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_update_service_capabilities|M|178|204|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_host_manager.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_update_service_capabilities_node_key|M|206|223|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_host_manager.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_get_all_host_states|M|225|268|2
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_host_manager.py|nova-fffcaea176b785c9715a180f6a629708db16536c|HostStateTestCase|C|271|328|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_host_manager.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_stat_consumption_from_compute_node|M|277|306|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_host_manager.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_stat_consumption_from_instance|M|308|328|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_least_cost.py|nova-fffcaea176b785c9715a180f6a629708db16536c|compute_fake_weigher1|F|42|43|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_least_cost.py|nova-fffcaea176b785c9715a180f6a629708db16536c|compute_fake_weigher2|F|46|47|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_least_cost.py|nova-fffcaea176b785c9715a180f6a629708db16536c|LeastCostTestCase|C|50|142|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_least_cost.py|nova-fffcaea176b785c9715a180f6a629708db16536c|setUp|M|51|54|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_least_cost.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_get_weighed_host|M|56|61|2
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_least_cost.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_get_all_hosts|M|63|70|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_least_cost.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_default_of_spread_first|M|72|85|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_least_cost.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_filling_first|M|87|99|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_least_cost.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_weighted_sum_provided_method|M|101|122|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_least_cost.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_weighted_sum_single_function|M|124|142|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_multi_scheduler.py|nova-fffcaea176b785c9715a180f6a629708db16536c|FakeComputeScheduler|C|28|36|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_multi_scheduler.py|nova-fffcaea176b785c9715a180f6a629708db16536c|__init__|M|31|33|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_multi_scheduler.py|nova-fffcaea176b785c9715a180f6a629708db16536c|schedule_theoretical|M|35|36|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_multi_scheduler.py|nova-fffcaea176b785c9715a180f6a629708db16536c|FakeDefaultScheduler|C|39|44|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_multi_scheduler.py|nova-fffcaea176b785c9715a180f6a629708db16536c|__init__|M|42|44|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_multi_scheduler.py|nova-fffcaea176b785c9715a180f6a629708db16536c|MultiDriverTestCase|C|47|77|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_multi_scheduler.py|nova-fffcaea176b785c9715a180f6a629708db16536c|setUp|M|52|59|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_multi_scheduler.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_drivers_inited|M|61|65|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_multi_scheduler.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_update_service_capabilities|M|67|77|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_multi_scheduler.py|nova-fffcaea176b785c9715a180f6a629708db16536c|SimpleSchedulerTestCase|C|80|110|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_multi_scheduler.py|nova-fffcaea176b785c9715a180f6a629708db16536c|setUp|M|85|92|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_multi_scheduler.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_update_service_capabilities|M|94|104|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_multi_scheduler.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_drivers_inited|M|106|110|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_rpcapi.py|nova-fffcaea176b785c9715a180f6a629708db16536c|SchedulerRpcAPITestCase|C|30|92|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_rpcapi.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_test_scheduler_api|M|31|58|4
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_rpcapi.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_run_instance|M|60|65|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_rpcapi.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_prep_resize|M|67|72|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_rpcapi.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_show_host_resources|M|74|76|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_rpcapi.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_live_migration|M|78|82|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_rpcapi.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_update_service_capabilities|M|84|88|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_rpcapi.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_get_backdoor_port|M|90|92|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_scheduler.py|nova-fffcaea176b785c9715a180f6a629708db16536c|SchedulerManagerTestCase|C|45|295|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_scheduler.py|nova-fffcaea176b785c9715a180f6a629708db16536c|setUp|M|52|61|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_scheduler.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_1_correct_init|M|63|66|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_scheduler.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_update_service_capabilities|M|68|91|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_scheduler.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_update_service_multiple_capabilities|M|93|113|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_scheduler.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_show_host_resources|M|115|164|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_scheduler.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_mox_schedule_method_helper|M|166|174|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_scheduler.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_run_instance_exception_puts_instance_in_error_state|M|176|200|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_scheduler.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_prep_resize_no_valid_host_back_in_active_state|M|202|235|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_scheduler.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_prep_resize_exception_host_in_error_state_and_raise|M|237|276|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_scheduler.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_set_vm_state_and_notify_adds_instance_fault|M|278|295|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_scheduler.py|nova-fffcaea176b785c9715a180f6a629708db16536c|SchedulerTestCase|C|298|679|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_scheduler.py|nova-fffcaea176b785c9715a180f6a629708db16536c|setUp|M|304|310|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_scheduler.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_update_service_capabilities|M|312|324|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_scheduler.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_hosts_up|M|326|341|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_scheduler.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_live_migration_instance|M|343|354|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_scheduler.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_live_migration_basic|M|356|386|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_scheduler.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_live_migration_all_checks_pass|M|388|450|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_scheduler.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_live_migration_instance_not_running|M|452|465|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_scheduler.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_live_migration_compute_src_not_exist|M|467|488|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_scheduler.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_live_migration_compute_src_not_alive|M|490|511|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_scheduler.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_live_migration_compute_dest_not_alive|M|513|536|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_scheduler.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_live_migration_dest_check_service_same_host|M|538|559|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_scheduler.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_live_migration_dest_check_service_lack_memory|M|561|598|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_scheduler.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_live_migration_different_hypervisor_type_raises|M|600|630|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_scheduler.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_live_migration_dest_hypervisor_version_older_raises|M|632|661|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_scheduler.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_handle_schedule_error_adds_instance_fault|M|663|679|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_scheduler.py|nova-fffcaea176b785c9715a180f6a629708db16536c|SchedulerDriverBaseTestCase|C|682|706|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_scheduler.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_unimplemented_schedule_run_instance|M|686|695|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_scheduler.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_unimplemented_schedule_prep_resize|M|697|706|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_scheduler.py|nova-fffcaea176b785c9715a180f6a629708db16536c|SchedulerDriverModuleTestCase|C|709|732|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_scheduler.py|nova-fffcaea176b785c9715a180f6a629708db16536c|setUp|M|712|714|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_scheduler.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_encode_instance|M|716|732|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_scheduler_options.py|nova-fffcaea176b785c9715a180f6a629708db16536c|FakeSchedulerOptions|C|27|50|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_scheduler_options.py|nova-fffcaea176b785c9715a180f6a629708db16536c|__init__|M|28|40|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_scheduler_options.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_get_file_timestamp|M|42|43|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_scheduler_options.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_get_file_handle|M|45|47|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_scheduler_options.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_get_time_now|M|49|50|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_scheduler_options.py|nova-fffcaea176b785c9715a180f6a629708db16536c|SchedulerOptionsTestCase|C|53|138|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_scheduler_options.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_get_configuration_first_time_no_flag|M|54|66|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_scheduler_options.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_get_configuration_first_time_empty_file|M|68|80|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_scheduler_options.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_get_configuration_first_time_happy_day|M|82|94|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_scheduler_options.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_get_configuration_second_time_no_change|M|96|108|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_scheduler_options.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_get_configuration_second_time_too_fast|M|110|123|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_scheduler_options.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_get_configuration_second_time_change|M|125|138|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_weights.py|nova-fffcaea176b785c9715a180f6a629708db16536c|TestWeighedHost|C|26|52|2
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_weights.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_dict_conversion|M|27|32|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_weights.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_all_weighers|M|34|38|2
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_weights.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_all_weighers_with_deprecated_config1|M|40|45|2
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_weights.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_all_weighers_with_deprecated_config2|M|47|52|2
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_weights.py|nova-fffcaea176b785c9715a180f6a629708db16536c|RamWeigherTestCase|C|55|117|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_weights.py|nova-fffcaea176b785c9715a180f6a629708db16536c|setUp|M|56|61|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_weights.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_get_weighed_host|M|63|67|2
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_weights.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_get_all_hosts|M|69|76|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_weights.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_default_of_spreading_first|M|78|89|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_weights.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_ram_filter_multiplier1|M|91|103|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/scheduler/test_weights.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_ram_filter_multiplier2|M|105|117|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/servicegroup/test_db_servicegroup.py|nova-fffcaea176b785c9715a180f6a629708db16536c|ServiceFixture|C|28|44|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/servicegroup/test_db_servicegroup.py|nova-fffcaea176b785c9715a180f6a629708db16536c|__init__|M|30|35|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/servicegroup/test_db_servicegroup.py|nova-fffcaea176b785c9715a180f6a629708db16536c|setUp|M|37|44|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/servicegroup/test_db_servicegroup.py|nova-fffcaea176b785c9715a180f6a629708db16536c|DBServiceGroupTestCase|C|47|143|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/servicegroup/test_db_servicegroup.py|nova-fffcaea176b785c9715a180f6a629708db16536c|setUp|M|49|60|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/servicegroup/test_db_servicegroup.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_DB_driver|M|62|82|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/servicegroup/test_db_servicegroup.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_get_all|M|84|109|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/tests/servicegroup/test_db_servicegroup.py|nova-fffcaea176b785c9715a180f6a629708db16536c|test_service_is_up|M|111|143|1
